objectid,id,cod_setor,st_areashape,st_lengthshape
8554,330455705290405,290405,3615.470235265,224.433005311383
8555,330455705290406,290406,44113.06787883,1637.904434181
8556,330455705290407,290407,4237.662066725,273.338908050377
8557,330455705290408,290408,29035.69778851,1889.75884297767
8558,330455705290409,290409,1197.865586555,255.921347456049
8559,330455705290410,290410,2946.877349095,367.437575485612
8560,330455705290411,290411,41242.674684765,1758.58688844652
8561,330455705290412,290412,41744.435605575,1108.20556337912
8562,330455705290413,290413,5664.696644425,506.895362213428
8563,330455705290414,290414,30909.059454705,776.041238257914
8564,330455705290415,290415,10548.536993365,468.735942039353
8565,330455705290416,290416,9473.847801595,557.663904357112
8566,330455705290417,290417,39334.925906025,1741.11677039248
8567,330455705290418,290418,23271.31719116,1331.39190150427
8568,330455705290419,290419,37273.0792528,1461.50877216096
8569,330455705290420,290420,33894.738311065,1430.45244304367
8570,330455705290421,290421,36187.114643095,1107.33432701551
8571,330455705290422,290422,12185.269422845,494.69152257944
8572,330455705290423,290423,22446.701277615,985.608753329632
8573,330455705290424,290424,26172.63541161,764.315678569345
8574,330455705290425,290425,5150.2273238,524.191992408822
8575,330455705290426,290426,22741.896879375,917.69507363536
8576,330455705290427,290427,5870.32550942,446.482145164667
8577,330455705290428,290428,159376.620488385,4215.76929598314
8578,330455705290429,290429,530559.40720859,3947.52942073296
8579,330455705290430,290430,1127854.01375826,8524.31112645674
8580,330455705290431,290431,4455452.5139036,24702.9788031978
8581,330455705290432,290432,2005951.98720175,11324.9372688327
8582,330455705290433,290433,1175742.04521613,6551.68896299398
8583,330455705290434,290434,5162081.78256261,19479.6075336998
8584,330455705290435,290435,7499718.93814194,30476.2217345209
8585,330455705290436,290436,6607965.79890158,25586.188341093
8586,330455705290437,290437,451728.813610375,2718.88857134517
8587,330455705290438,290438,7028529.96413913,22165.8021440664
8588,330455705290439,290439,333287.651034105,2577.24431032003
8589,330455705290440,290440,674311.72716175,5825.15874705148
8590,330455705290441,290441,5309969.26523978,21999.3264946457
8591,330455705290442,290442,8918506.46942726,31295.9948903653
8592,330455705290443,290443,3629210.10357579,16272.3756493009
8593,330455705290444,290444,23941898.8898195,58944.7531210541
8594,330455705290445,290445,995450.096895045,6203.77742751841
8595,330455705290446,290446,6258245.76510531,23195.0853648962
8596,330455705290447,290447,1030456.64342676,7194.42241623907
8597,330455705290448,290448,5959058.67009387,17922.7203049228
8598,330455705290449,290449,270032.993251085,3525.67544658238
8599,330455705290450,290450,25334.977042355,636.881677566139
8600,330455705290451,290451,1797425.83814603,11882.7449907356
8601,330455705290452,290452,238133.68974454,2210.76428825926
8602,330455705290453,290453,500190.39921632,6147.68374527879
8603,330455705290454,290454,13969.19334821,723.241170708838
8604,330455705290455,290455,22297.356331635,856.921082912467
8605,330455705290456,290456,27742.846190045,802.08651434928
8606,330455705290457,290457,10195.3451144,1106.0250093568
8607,330455705290458,290458,8167.711155155,740.209438996126
8608,330455705290459,290459,66597.530278885,1465.32004713395
8609,330455705290460,290460,9908.369568395,537.337740343761
8610,330455705290461,290461,5939.42405999,635.9469464871
8611,330455705290462,290462,23274.891864465,1189.30566816387
8612,330455705290463,290463,8391.75893931,446.960589510542
8613,330455705290464,290464,4009.18068784,412.753857399654
8614,330455705290465,290465,3720.38399445,283.507845414848
8615,330455705290466,290466,3320.91784304,237.923734712212
8616,330455705290467,290467,3416.57905005,250.628024361572
8617,330455705290468,290468,3677.64480118,257.350139510893
8618,330455705290469,290469,10840.199328475,421.303156801591
8619,330455705290470,290470,8076.691204355,353.922164266685
8620,330455705290471,290471,75131.38201549,1787.62870702379
8621,330455705290472,290472,122259.799582305,1983.41841492384
8622,330455705290473,290473,154136.44892132,1642.50938214174
8623,330455705290474,290474,124113.404546295,1552.57568378372
8624,330455705290475,290475,119166.76769365,2282.16614799146
8625,330455705290476,290476,419668.494268725,2921.30964405462
8626,330455705290477,290477,618845.410972065,5327.10762073785
8627,330455705290478,290478,14191.86912643,604.819003404713
8628,330455705290479,290479,17383.68187961,672.08846089662
8629,330455705290480,290480,13777.197551325,602.340327824092
8630,330455705290481,290481,17116.35119761,688.359907480906
8631,330455705290482,290482,19793.488510685,708.000646581175
8632,330455705290483,290483,20309.709734695,970.272698640011
8633,330455705290484,290484,10505.089709165,489.632280259832
8634,330455705290485,290485,8210.75727085,365.572578267293
8635,330455705290486,290486,1449.11172432,161.485509221333
8636,330455705290487,290487,11273.85297613,436.273335616442
8637,330455705290488,290488,18348.372528515,648.803064297647
8638,330455705290489,290489,50568.80781577,900.412223876565
8639,330455705290490,290490,40715.132418195,1022.15642821516
8640,330455705290491,290491,37895.954398345,1207.09694246508
8641,330455705290492,290492,84577.284111635,1887.05186321818
8642,330455705290493,290493,75666.621975615,1331.67858567553
8643,330455705290494,290494,6798.85969946,814.617330760539
8644,330455705290495,290495,56852.86522896,1222.48380025051
8645,330455705290496,290496,52867.113000905,1404.50198987354
8646,330455705290497,290497,66734.5021994,1510.57468895823
8647,330455705290498,290498,41400.20072905,823.065785276386
8648,330455705290499,290499,43558.346631625,890.933929640034
8649,330455705290500,290500,4956.88629978,314.828246085772
8650,330455705290501,290501,18063.409557665,1184.56195366523
8651,330455705290502,290502,129749.820870895,1926.44072587653
8652,330455705290503,290503,84757.10062778,1208.16564305395
8653,330455705290504,290504,34821.29424892,880.750748515022
8654,330455705300001,300001,14899.68338549,551.454228384494
8655,330455705300002,300002,13135.97520394,477.661553739608
8656,330455705300003,300003,17757.830296725,590.820543050655
8657,330455705300004,300004,16390.143213905,525.830494835525
8658,330455705300005,300005,8262.907979995,364.286113462559
8659,330455705300006,300006,15720.945957545,637.942341993086
8660,330455705300007,300007,14124.18372415,492.21842963477
8661,330455705300008,300008,18200.655924725,542.202211398982
8662,330455705300009,300009,19481.00035904,575.509549279762
8663,330455705300010,300010,23700.227102375,618.243162568517
8664,330455705300011,300011,52366.443244165,1398.41391400973
8665,330455705300012,300012,54455.26776432,1021.45547624066
8666,330455705300013,300013,23294.511961845,1266.51046707342
8667,330455705300014,300014,61639.137772395,1107.88682220817
8668,330455705300015,300015,56050.97810102,955.108346061189
8669,330455705300016,300016,66672.16063812,1049.78957776748
8670,330455705300017,300017,46894.00236783,879.009937065148
8671,330455705300018,300018,35649.034177395,761.19814212436
8672,330455705300019,300019,45638.39891232,1060.7772114756
8673,330455705300020,300020,180722.400746945,3256.74325458528
8674,330455705300021,300021,99908.319928015,1617.48462069932
8675,330455705300022,300022,45433.159356165,1151.05184037961
8676,330455705300023,300023,74747.60947666,1285.78411456785
8677,330455705300024,300024,68108.085747785,1201.85268974628
8678,330455705300025,300025,31111.1890242,830.980012481588
8679,330455705300026,300026,34369.79424082,803.130273766963
8680,330455705300027,300027,36366.417981035,1122.50355630617
8681,330455705300028,300028,47083.36823685,992.861341449984
8682,330455705300029,300029,12070.95197621,541.823872836372
8683,330455705300030,300030,10525.11294924,509.067856979111
8684,330455705300031,300031,3968.19308729,312.38896614728
8685,330455705300032,300032,7583.37585155,348.842868756776
8686,330455705300033,300033,8609.10408952,429.569029524174
8687,330455705300034,300034,10497.78190136,469.857365590775
8688,330455705300035,300035,5364.53009109,377.324944337255
8689,330455705300036,300036,4856.295436265,314.88222649137
8690,330455705300037,300037,4992.38273337,296.986481878884
8691,330455705300038,300038,4782.203534605,282.119872091457
8692,330455705300039,300039,6382.26259929,377.502762084424
8693,330455705300040,300040,27392.271846875,819.45793813502
8694,330455705300041,300041,64546.690289365,1236.78693457728
8695,330455705300042,300042,54125.40999518,1243.96610016024
8696,330455705300043,300043,43941.912151845,1052.97892550956
8697,330455705300044,300044,76940.637240505,1644.86436292813
8698,330455705300045,300045,54929.337359315,1233.58894320507
8699,330455705300046,300046,43800.32212595,837.049594817881
8700,330455705300047,300047,41870.70019163,1029.10225724385
8701,330455705300048,300048,43873.21936987,1016.46911265847
8702,330455705300049,300049,203313.317563995,2591.00739932134
8703,330455705300050,300050,113263.215614205,1458.95934277996
8704,330455705300051,300051,422316.40966371,3080.87893434141
8705,330455705300052,300052,103427.591286185,2770.61876528726
8706,330455705300053,300053,69321.37047373,1870.22354549074
8707,330455705300054,300054,717036.151200685,8673.36729119504
8708,330455705300055,300055,23070.9163684,1146.32025652554
8709,330455705300056,300056,6437.063420165,384.132915434412
8710,330455705300057,300057,32019.29287206,1443.08081002061
8711,330455705300058,300058,12240.74445962,549.962665053312
8712,330455705300059,300059,17522.011781425,571.305339751845
8713,330455705300060,300060,14615.79218556,623.190912845181
8714,330455705300061,300061,10635.57153941,625.235450403101
8715,330455705300062,300062,19385.187170955,758.573139640892
8716,330455705300063,300063,32552.76080375,1163.53125716131
8717,330455705300064,300064,84286.567886745,1688.48087499789
8718,330455705300065,300065,12914.093153905,616.845590842774
8719,330455705300066,300066,24115.911560785,761.950810479515
8720,330455705300067,300067,20072.8927601,596.365416916111
8721,330455705300068,300068,14931.546166905,713.662517148882
8722,330455705300069,300069,33714.464496425,775.526125200788
8723,330455705300070,300070,22319.94965141,840.19925265915
8724,330455705300071,300071,17102.673014355,610.422791711846
8725,330455705300072,300072,12146.56225757,457.514218585481
8726,330455705300073,300073,15513.24008657,577.604961829797
8727,330455705300074,300074,17568.087047945,638.647402039775
8728,330455705300075,300075,37113.996685785,826.916458681811
8729,330455705300076,300076,23479.28172587,651.026619698456
8730,330455705300077,300077,4972.95186353,349.365542730251
8731,330455705300078,300078,14343.45755439,498.960896947755
8732,330455705300079,300079,16548.87056949,591.127379069611
8733,330455705300080,300080,16825.86512212,517.003345175516
8734,330455705300081,300081,19866.497246065,709.667670330332
8735,330455705300082,300082,15987.48013057,982.186647906186
8736,330455705300083,300083,25713.843252855,786.864421438078
8737,330455705300084,300084,16238.441211835,714.513445685312
8738,330455705300085,300085,22714.23998584,757.210936664768
8739,330455705300086,300086,9046.9912763,472.237423418871
8740,330455705300087,300087,24902.3585218,747.983854661527
8741,330455705300088,300088,20804.79119759,617.967996132312
8742,330455705300089,300089,14119.18949237,503.107136612021
8743,330455705300090,300090,13051.75654194,470.446578505526
8744,330455705300091,300091,10474.490531295,525.882166659869
8745,330455705300092,300092,214874.561530755,2141.62021626943
8746,330455705300093,300093,25840.695883505,696.232407553016
8747,330455705300094,300094,43451.65242404,1004.18983241482
8748,330455705300095,300095,14123.7490759,477.599265932472
8749,330455705300096,300096,16627.286285605,527.577521436982
8750,330455705300097,300097,9003.133278575,731.86864474104
8751,330455705300098,300098,17228.448483645,558.381533040584
8752,330455705300099,300099,16926.712094795,589.110043187642
8753,330455705300100,300100,11065.324440345,421.993375234419
8754,330455705300101,300101,29400.787842745,961.068678806849
8755,330455705300102,300102,242405.723936285,2107.87995020212
8756,330455705300103,300103,33312.97083146,739.566453777091
8757,330455705300104,300104,25430.544268,797.019599035408
8758,330455705300105,300105,32605.121517505,1037.69252747819
8759,330455705300106,300106,16686.938100045,570.673384372712
8760,330455705300107,300107,11968.895451985,459.324329143088
8761,330455705300108,300108,51876.60586776,951.767499833088
8762,330455705300109,300109,386615.60521544,2897.36208737921
8763,330455705300110,300110,360537.98244188,3454.13194110096
8764,330455705300111,300111,42757.470691975,1295.66645678101
8765,330455705300112,300112,26040.10819855,672.27403569471
8766,330455705300113,300113,35719.9556861,1017.6239348984
8767,330455705300114,300114,31000.285243195,827.350743074248
8768,330455705300115,300115,23984.738794105,708.961835480722
8769,330455705300116,300116,40927.67401749,899.836416653308
8770,330455705300117,300117,42049.76160456,951.036985929909
8771,330455705300118,300118,79953.910432055,1355.23305921663
8772,330455705300119,300119,133279.549127555,2933.10117800694
8773,330455705300120,300120,58893.56551377,1291.82918532615
8774,330455705300121,300121,48005.12407999,1697.37512092563
8775,330455705300122,300122,17430.274438895,600.444703331875
8776,330455705300123,300123,9108.828256575,593.106180058001
8777,330455705300124,300124,54837.91142603,1615.8941331917
8778,330455705300125,300125,29033.44878155,1171.30934365452
8779,330455705300126,300126,37725.090859255,1599.09065214534
8780,330455705300127,300127,30818.07515819,1706.69123858166
8781,330455705300128,300128,24766.05986271,668.375622073025
8782,330455705300129,300129,35952.410186715,803.30082894481
8783,330455705300130,300130,41240.99702627,1768.61416500312
8784,330455705300131,300131,19713.35864382,1436.50561212316
8785,330455705300132,300132,59763.777346705,1224.62783546516
8786,330455705300133,300133,77028.553274325,1410.87961665039
8787,330455705300134,300134,21360.114241185,753.500588816719
8788,330455705300135,300135,15485.433699615,624.996817038564
8789,330455705300136,300136,38299.249905615,771.695858269665
8790,330455705300137,300137,24926.483985915,813.821152184554
8791,330455705300138,300138,17592.988327785,733.710712501112
8792,330455705300139,300139,57348.277168995,1244.38492570249
8793,330455705300140,300140,51241.733840745,1383.20187304876
8794,330455705300141,300141,109683.001498635,1723.82646413004
8795,330455705300142,300142,70563.35855965,1760.62113466239
8796,330455705300143,300143,64358.48791607,1159.28066465671
8797,330455705300144,300144,63908.25806558,1024.00363776879
8798,330455705300145,300145,59058.958238825,1083.85917452502
8799,330455705300146,300146,74993.362403975,2337.49456432403
8800,330455705300147,300147,66208.73423292,1288.92383568269
8801,330455705300148,300148,81757.951448915,1436.97716082942
8802,330455705300149,300149,49225.474873305,894.571058124874
8803,330455705300150,300150,45099.751988,856.602843374181
8804,330455705300151,300151,41402.852640955,1125.97084904763
8805,330455705300152,300152,50306.135533895,1102.00590812277
8806,330455705300153,300153,33419.35164871,781.981024229002
8807,330455705300154,300154,68456.914415355,1375.08673212875
8808,330455705300155,300155,23521.05603225,646.715800258685
8809,330455705300156,300156,42379.042195345,897.090505250246
8810,330455705300157,300157,55950.33317952,1242.20325877268
8811,330455705300158,300158,29365.55155893,946.441530668713
8812,330455705300159,300159,44471.59324661,1000.25824854148
8813,330455705300160,300160,94449.947176465,1821.49263265469
8814,330455705300161,300161,39600.74283613,980.942236316604
8815,330455705300162,300162,38791.020612425,974.80639347637
8816,330455705300163,300163,38157.13934827,825.832261858387
8817,330455705300164,300164,55720.32427886,1024.41795417137
8818,330455705300165,300165,19413.35690198,677.309357949473
8819,330455705300166,300166,53379.17384409,930.511969740726
8820,330455705300167,300167,37263.947947105,833.284659213013
8821,330455705300168,300168,49598.851061045,975.784760096402
8822,330455705300169,300169,86440.00556967,1661.3587243095
8823,330455705300170,300170,74190.52262122,1167.78502760295
8824,330455705300171,300171,80721.86531285,1324.4034145049
8825,330455705300172,300172,154764.122626705,2791.57034688743
8826,330455705300173,300173,91145.760692345,1611.92315704023
8827,330455705300174,300174,64356.86959589,1200.24193286172
8828,330455705300175,300175,134137.567706105,2262.05451495875
8829,330455705300176,300176,76088.835930345,1429.70429249277
8830,330455705300177,300177,57654.53177918,1131.5161712777
8831,330455705300178,300178,44660.040223645,908.389740010764
8832,330455705300179,300179,32889.056236615,808.123042904395
8833,330455705300180,300180,54605.160912355,1500.2944426757
8834,330455705300181,300181,1003184.09387096,5721.90118750682
8835,330455705300182,300182,6874.41467146,501.457524776135
8836,330455705300183,300183,598290.09634298,6273.13070746447
8837,330455705300184,300184,42020.1855351,816.243453194628
8838,330455705300185,300185,695766.649984835,4051.31762164271
8839,330455705300186,300186,37802.14131393,1025.66066066592
8840,330455705300187,300187,135989.5785413,2043.53341424764
8841,330455705300188,300188,330231.23512421,2465.89494276146
8842,330455705300189,300189,31039.368693035,728.749350331597
8843,330455705300190,300190,44160.99665318,2278.82489007212
8844,330455705300191,300191,60253.10470302,1250.19667829546
8845,330455705300192,300192,39668.16684008,1399.36134535574
8846,330455705300193,300193,45393.90419872,1029.44317228304
8847,330455705300194,300194,30392.53106604,1269.30563343394
8848,330455705300195,300195,23031.783460665,651.463816495767
8849,330455705300196,300196,19267.528945985,698.640169173043
8850,330455705300197,300197,36352.475890595,1615.16222595894
8851,330455705300198,300198,131596.71413295,2915.73398181487
8852,330455705300199,300199,21132.73889721,1176.79317891439
8853,330455705300200,300200,24208.408764255,701.165712601511
8854,330455705300201,300201,27336.500224265,1144.4342550562
8855,330455705300202,300202,35447.53845561,1178.19917710796
8856,330455705300203,300203,19516.313202455,718.015410263159
8857,330455705300204,300204,33014.29282065,908.483807883754
8858,330455705300205,300205,46479.88538832,958.144578552419
8859,330455705300206,300206,14071.140033725,551.061733038868
8860,330455705300207,300207,14817.94229148,825.740096093667
8861,330455705300208,300208,18519.10866351,568.9380160892
8862,330455705300209,300209,17329.445324755,573.213382117121
8863,330455705300210,300210,22609.59131703,726.09630094379
8864,330455705300211,300211,38236.894967555,3132.03396557628
8865,330455705300212,300212,45503.039694195,1293.4552167532
8866,330455705300213,300213,115057.874499085,3876.28082513757
8867,330455705300214,300214,45201.5734164,1027.42131544003
8868,330455705300215,300215,46758.270415555,1108.33028275933
8869,330455705300216,300216,48830.148772545,921.263492573816
8870,330455705300217,300217,42919.15270173,857.063740212245
8871,330455705300218,300218,59860.643103395,1275.10484801612
8872,330455705300219,300219,46777.39932014,1179.18450765631
8873,330455705300220,300220,54222.30004845,1167.84990260731
8874,330455705300221,300221,26215.17588819,1313.67988139334
8875,330455705300222,300222,80343.988877425,1500.3402293883
8876,330455705300223,300223,43869.52603849,1225.75340563108
8877,330455705300224,300224,50065.44523571,1426.49613477052
8878,330455705300225,300225,19461.22894912,788.202253384368
8879,330455705300226,300226,13317.961990135,521.999305890424
8880,330455705300227,300227,23789.525962045,872.094591210501
8881,330455705300228,300228,62276.067141765,1155.99785817772
8882,330455705300229,300229,97791.939147265,2315.96197037186
8883,330455705300230,300230,51996.94402296,1246.18917323611
8884,330455705300231,300231,35324.226194315,744.540800624913
8885,330455705300232,300232,44294.07962192,840.419978608085
8886,330455705300233,300233,41608.51181558,1808.75888418188
8887,330455705300234,300234,27390.2697819,1100.56106531907
8888,330455705300235,300235,34940.00428481,1141.22389472502
8889,330455705300236,300236,61282.5934092,1392.53325376028
8890,330455705300237,300237,62010.47397052,1494.98116237867
8891,330455705300238,300238,83083.685630665,2092.71152475677
8892,330455705300239,300239,27737.26505638,1524.40830703045
8893,330455705300240,300240,43518.05976411,1177.46192298583
8894,330455705300241,300241,41649.921787905,903.651033987938
8895,330455705300242,300242,10661.939539275,455.179422061764
8896,330455705300243,300243,10951.875017635,485.717091456519
8897,330455705300244,300244,73775.6739771,1400.9917031768
8898,330455705300245,300245,23220.18086368,783.343447337326
8899,330455705300246,300246,7327.308894965,415.730785619905
8900,330455705300247,300247,10780.22638056,405.129688507314
8901,330455705300248,300248,44612.797978985,825.080529546694
8902,330455705300249,300249,9812.93221526,407.293738175266
8903,330455705300250,300250,52059.92781952,1360.0954289662
8904,330455705300251,300251,9908.308766205,434.424485672047
8905,330455705300252,300252,17601.294187165,561.906993375778
8906,330455705300253,300253,11742.19397859,437.34146549013
8907,330455705300254,300254,9977.063154755,444.551498966713
8908,330455705300255,300255,11558.18724436,476.852656110426
8909,330455705300256,300256,54926.217458955,1584.41962332968
8910,330455705300257,300257,80121.989579415,1679.6557150614
8911,330455705300258,300258,92261.13587718,2048.63256545369
8912,330455705300259,300259,81356.2294417,1401.98185256873
8913,330455705300260,300260,36526.04722662,992.318982460229
8914,330455705300261,300261,49652.01653046,995.001367560569
8915,330455705300262,300262,30326.17568729,828.429306033754
8916,330455705300263,300263,30836.820004385,951.78254411118
8917,330455705300264,300264,18149.65660808,608.559812855893
8918,330455705300265,300265,58555.904663275,1322.10988418863
8919,330455705300266,300266,238840.002224245,2892.34346777722
8920,330455705300267,300267,15929.627487105,758.320710301415
8921,330455705300268,300268,39888.62388996,2049.08623394141
8922,330455705300269,300269,42781.03814089,1765.50444936872
8923,330455705300270,300270,18825.29160354,590.512321465093
8924,330455705300271,300271,17041.00699802,558.757867154207
8925,330455705300272,300272,10933.21700587,432.021885467483
8926,330455705300273,300273,20921.15222068,741.915418389101
8927,330455705300274,300274,38638.649293545,861.214270053277
8928,330455705300275,300275,41321.186159865,815.258230321212
8929,330455705300276,300276,19011.987102945,780.634097680606
8930,330455705300277,300277,32368.26099705,676.563253654563
8931,330455705300278,300278,26771.629376165,1119.83763851028
8932,330455705300279,300279,28861.450251085,1021.53355797671
8933,330455705300280,300280,21124.158902895,810.579803125445
8934,330455705300281,300281,12459.34464003,583.212797973974
8935,330455705300282,300282,23087.293600025,766.477437658304
8936,330455705300283,300283,38205.94407733,1195.5502831508
8937,330455705300284,300284,13093.08497101,479.48641491686
8938,330455705300285,300285,11092.23877199,711.4903883562
8939,330455705300286,300286,17827.835344475,1473.88612663333
8940,330455705300287,300287,38493.73210154,930.789570289226
8941,330455705300288,300288,2223.11984047,296.808030003044
8942,330455705300289,300289,4241.320186165,290.438671176701
8943,330455705300290,300290,6953.973466215,365.034855236512
8944,330455705300291,300291,10658.80142809,688.410775275802
8945,330455705300292,300292,3672.781852125,431.486688590039
8946,330455705300293,300293,9324.69124924,829.101170067508
8947,330455705300294,300294,23092.72772613,924.315810884223
8948,330455705300295,300295,7376.79189392,615.095036297814
8949,330455705300296,300296,13196.550601515,465.123326497731
8950,330455705300297,300297,20596.841675875,586.226188443611
8951,330455705300298,300298,12819.42623596,527.099956269712
8952,330455705300299,300299,17428.44310657,790.19625839483
8953,330455705300300,300300,27014.03062716,1150.2834471971
8954,330455705300301,300301,41511.076637215,830.671249552616
8955,330455705300302,300302,29410.50694975,722.781790813938
8956,330455705300303,300303,24526.25650058,1121.908573852
8957,330455705300304,300304,56968.28103252,1365.62284773501
8958,330455705300305,300305,45898.701904775,851.316882912346
8959,330455705300306,300306,13218.788834065,613.897508802188
8960,330455705300307,300307,32871.69635092,1066.8370619514
8961,330455705300308,300308,27252.20358325,702.707389345839
8962,330455705300309,300309,14998.777216365,714.296051990512
8963,330455705300310,300310,33021.068451845,908.065592378095
8964,330455705300311,300311,137222.25955647,2508.56026346332
8965,330455705300312,300312,62421.69150211,1109.50981050021
8966,330455705300313,300313,35655.02100529,782.533481309507
8967,330455705300314,300314,65153.27119548,1129.72417013005
8968,330455705300315,300315,43836.57735879,1293.16600510953
8969,330455705300316,300316,29914.4417338,734.009927501955
8970,330455705300317,300317,17475.75518895,835.176972842682
8971,330455705300318,300318,18506.33284335,749.71081892464
8972,330455705300319,300319,7485.1664724,628.76659647427
8973,330455705300320,300320,35310.63042162,2592.3718768359
8974,330455705300321,300321,7934.321798215,534.6577577973
8975,330455705300322,300322,2078.99172437,189.101691727289
8976,330455705300323,300323,8535.72943985,779.935689975711
8977,330455705300324,300324,4943.28934077,479.457706870736
8978,330455705300325,300325,3379.65691108,337.278944135383
8979,330455705300326,300326,6210.353103065,514.419103842744
8980,330455705300327,300327,28754.03907644,780.689470396153
8981,330455705300328,300328,11578.480468665,677.912267706647
8982,330455705300329,300329,24520.761539615,824.534149685258
8983,330455705300330,300330,26047.15909994,818.865424633477
8984,330455705300331,300331,12676.530328705,797.245181235491
8985,330455705300332,300332,22251.151114685,636.616656250016
8986,330455705300333,300333,63524.89233091,1326.35067855174
8987,330455705300334,300334,20512.21031753,777.842969623585
8988,330455705300335,300335,17910.37121239,564.66327587771
8989,330455705300336,300336,25314.584892555,991.689668593083
8990,330455705300337,300337,60416.52040905,1325.59467307646
8991,330455705300338,300338,36297.06094924,984.397753375878
8992,330455705300339,300339,61554.889241675,1147.16208858788
8993,330455705310001,310001,1298865.08389326,9871.69262601852
8994,330455705310002,310002,290821.22602447,3584.77052769706
8995,330455705310003,310003,157928.099082265,1890.73262098702
8996,330455705310004,310004,244903.40257799,2381.90401236011
8997,330455705310005,310005,215697.55429516,2030.6612872092
8998,330455705310006,310006,279659.611845035,2460.00857378542
8999,330455705310007,310007,174510.38455472,7804.9985061765
9000,330455705310008,310008,214864.29424491,2090.6180443001
9001,330455705310009,310009,137863.520577305,1840.78846938306
9002,330455705310010,310010,153506.625510015,1907.88477397352
9003,330455705310011,310011,61784.93239924,1826.03279728848
9004,330455705310012,310012,141241.34493988,1810.91262799612
9005,330455705310013,310013,90344.754517715,2795.18900917205
9006,330455705310014,310014,1145498.24073472,4954.10677821642
9007,330455705310015,310015,510423.24969633,4167.27119606375
9008,330455705310016,310016,680762.188350675,7075.51484222268
9009,330455705310017,310017,660331.497806545,3683.51878351755
9010,330455705310018,310018,1933436.38788808,6226.49839371371
9011,330455705310019,310019,121232.1774622,1403.0668503097
9012,330455705310020,310020,590083.778329975,4770.76445778266
9013,330455705310021,310021,1307254.12040457,6142.22285265585
9014,330455705310022,310022,62969.66662368,1711.03208202719
9015,330455705310023,310023,2142421.71543261,7239.38211655403
9016,330455705310024,310024,141971.377731405,2453.34560642581
9017,330455705310025,310025,81202.87903734,1243.32620167683
9018,330455705310026,310026,85467.766005615,1418.48564055702
9019,330455705310027,310027,81031.805693845,1181.73167209918
9020,330455705310028,310028,158754.712389045,1922.92061850189
9021,330455705310029,310029,67124.318027555,1054.67561987697
9022,330455705310030,310030,54476.410493045,937.022544518167
9023,330455705310031,310031,68644.851186365,1723.26692058188
9024,330455705310032,310032,76263.00357219,1374.32748585144
9025,330455705310033,310033,71151.25853758,1444.50189683386
9026,330455705310034,310034,145188.053925735,2472.55122016254
9027,330455705310035,310035,84433.96321644,1198.45967982921
9028,330455705310036,310036,45270.85205991,1068.42667210977
9029,330455705310037,310037,47041.597261705,939.840429852824
9030,330455705310038,310038,108896.98541233,1444.96855385196
9031,330455705310039,310039,607208.07291645,5555.2112989793
9032,330455705310040,310040,1214392.81960726,7868.43124844171
9033,330455705310041,310041,94362.33028674,2186.51576570288
9034,330455705310042,310042,69678.474595015,2323.14164765181
9035,330455705310043,310043,53560.66087703,1025.13147076317
9036,330455705310044,310044,285022.13649971,6696.035079876
9037,330455705310045,310045,120013.90967755,1660.33764205288
9038,330455705310046,310046,85253.521804075,1342.79785152545
9039,330455705310047,310047,79520.89929873,1191.37032038471
9040,330455705310048,310048,441487.56283063,4051.24254733112
9041,330455705310049,310049,790755.61664504,4499.85267354356
9042,330455705310050,310050,133908.79633662,1738.33496264783
9043,330455705310051,310051,5835.20219535,409.001768782216
9044,330455705310052,310052,484888.3379945,3451.21608264854
9045,330455705310053,310053,1553571.2758718,6406.83337662547
9046,330455705310054,310054,474052.17060147,3393.76263469036
9047,330455705310055,310055,23754.75221429,689.790124962179
9048,330455705310056,310056,484121.243649895,2889.91573758836
9049,330455705310057,310057,1454183.14804702,6796.14496643787
9050,330455705310058,310058,658370.710074595,4245.7339311417
9051,330455705310059,310059,648208.230782405,3425.14712550517
9052,330455705310060,310060,171040.727105105,1810.68752179409
9053,330455705310061,310061,161295.22595952,2942.32345525206
9054,330455705310062,310062,78093.113369675,1257.44514654482
9055,330455705310063,310063,52558.683608105,928.612762137817
9056,330455705310064,310064,612032.27805533,5636.36883230085
9057,330455705310065,310065,620845.43949113,3262.42993906917
9058,330455705310066,310066,3008433.81282153,20377.8825315655
9059,330455705310067,310067,4164100.52876046,22318.657823343
9060,330455705310068,310068,1555373.68689807,12933.0680109127
9061,330455705310069,310069,1086410.38657417,5716.82714583635
9062,330455705310070,310070,409778.418803845,2585.52302151873
9063,330455705310071,310071,608889.752577635,4348.18873486549
9064,330455705310072,310072,34423316.2012242,40155.6464563279
9065,330455705310073,310073,509728.652125195,5141.82748107069
9066,330455705310074,310074,2898848.29855338,7394.62746989799
9067,330455705310075,310075,4145244.05338502,17125.9373714223
9068,330455705310076,310076,986483.43935426,5512.2508388745
9069,330455705310077,310077,30163.00267143,728.230320607433
9070,330455705310078,310078,30670.26372539,701.0758444827
9071,330455705310079,310079,727967.22925773,4313.03960459776
9072,330455705310080,310080,638458.259308425,3669.0297814396
9073,330455705310081,310081,482731.40424252,2684.57247658674
9074,330455705310082,310082,747653.29868566,4506.85236312529
9075,330455705310083,310083,34609.78351372,1082.3271080614
9076,330455705310084,310084,84004.88568882,1330.03293326799
9077,330455705310085,310085,26016.14193925,1735.36791649473
9078,330455705310086,310086,1271725.38659792,5482.65012444422
